Index,QS_rank,Previous Rank,Country/Territory,Size,Focus,Research,Status,AR SCORE,AR RANK,ER SCORE,ER RANK,FSR SCORE,FSR RANK,CPF SCORE,CPF RANK,IFR SCORE,IFR RANK,ISR SCORE,ISR RANK,ISD SCORE,ISD RANK,IRN SCORE,IRN RANK,EO SCORE,EO RANK,SUS SCORE,SUS RANK,Overall SCORE,normalizedName,Type,State,Zip,isPublic,Institution_Control,Photo,USNews_US_Rank,ACT_Average,Aid,Acceptance Rate,Tuition,GPA_Average,Engineering Reputation Score,Parent_Rank,Enrollment,Business Reputation Score,SAT,Cost After Aid,SAT_Range,ACT_Range,Blurb,Region,USNews_global_rank,Global Score from US News,Image,Description,Country,Country Code,name,Total number of students,Number of international students,Total number of academic staff,Number of international staff,Number of undergraduate degrees awarded,Number of master's degrees awarded,Number of doctoral degrees awarded,Number of research only staff,Number of new undergraduate students,Number of new master's students,Number of new doctoral students,best global universities,agricultural sciences,artificial intelligence,arts and humanities,biology and biochemistry,biotechnology and applied microbiology,cardiac and cardiovascular systems,cell biology,chemistry,clinical medicine,computer science,condensed matter physics,ecology,economics and business,education and educational research,electrical and electronic engineering,endocrinology and metabolism,energy and fuels,engineering,environmental engineering,environmentecology,food science and technology,gastroenterology and hepatology,geosciences,immunology,infectious diseases,materials science,mathematics,meteorology and atmospheric sciences,microbiology,molecular biology and genetics,nanoscience and nanotechnology,neuroscience and behavior,oncology,optics,pharmacology and toxicology,physical chemistry,physics,plant and animal science,polymer science,psychiatrypsychology,public environmental and occupational health,radiology nuclear medicine and medical imaging,social sciences and public health,space science,surgery,chemical engineering,civil engineering,green and sustainable science and technology,mechanical engineering,water resources,best global universities in europe,best global universities in the united kingdom,marine and freshwater biology,best global universities in asia,best global universities in china,best global universities in canada,best global universities in australianew zealand,best global universities in australia,best global universities in the netherlands,best global universities in switzerland,best global universities in hong kong,best global universities in denmark,best global universities in germany,best global universities in france,best global universities in belgium,best global universities in sweden,best global universities in spain,best global universities in japan,best global universities in norway,best global universities in saudi arabia,best global universities in finland,best global universities in africa,best global universities in south africa,best global universities in new zealand,best global universities in israel,best global universities in south korea,best global universities in italy,best global universities in latin america,best global universities in brazil,best global universities in austria,best global universities in ireland,best global universities in greece,best global universities in portugal,best global universities in the czech republic,best global universities in the united arab emirates,best global universities in egypt,best global universities in taiwan,best global universities in turkey,best global universities in iran,best global universities in vietnam,best global universities in nigeria,best global universities in malaysia,best global universities in pakistan,best global universities in russia,best global universities in chile,best global universities in mexico,best global universities in poland,best global universities in jordan,best global universities in argentina,best global universities in hungary,best global universities in thailand,best global universities in bangladesh,best global universities in ethiopia,best global universities in india,best global universities in colombia,best global universities in romania,best global universities in slovakia,best global universities in morocco,best global universities in indonesia,best global universities in tunisia,best global universities in lithuania,City,Name
278.0,278,246,United Kingdom,L,FC,VH,Public,33.8,360,21.0,624,21.4,801+,60.7,283,99.0,129,89.5,172,90.4,146,86.3,232,53.6,314,90.0,63=,47.9,university of sussex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Europe,259,60.5,N/A,,United Kingdom,GBR,University of Sussex,"18,075","6,555","1,080",425,"4,095","2,475",245,300,"4,795","2,145",160,259.0,nan,nan,223.0,562.0,nan,nan,nan,1208.0,774.0,700.0,nan,nan,104.0,nan,nan,nan,nan,605.0,nan,312.0,nan,nan,nan,nan,228.0,nan,nan,nan,nan,nan,nan,227.0,nan,nan,nan,nan,269.0,nan,nan,131.0,304.0,nan,116.0,75.0,nan,nan,nan,nan,nan,nan,104.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Brighton,University of Sussex
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of sydney,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29,79.9,https://www.usnews.com/object/image/00000157-8ffc-dca0-ad7f-cfffa0010000/$161004_UniofSydney?size=responsive640&update-time=1475589551709,"The University of Sydney was founded in 1850, making it the oldest university in Australia. The public institution is located in Sydney in the southeastern Australian state of New South Wales. In addition to its main location – the Camperdown/Darlington campus – near the city's central business district, the university has other campuses and research facilities in Sydney and other areas of Australia. One of the additional sites is the One Tree Island Research Station located near the Great Barrier Reef, which facilitates research on topics such as climate change and geology. Student accommodations are available at several of the university's campuses. On the Camperdown/Darlington campus, students can live in residential colleges – including the International House – or university-managed apartments and dorms. Tuition costs vary by subject and are higher for international students.

The university has 16 academic divisions, including agriculture and environment, arts and social sciences, business, engineering and information technologies, and medicine. English is the language of instruction, and the university’s academic calendar is semester-based. Undergraduate students have the option of applying to the university's one-year, research-focused honors program. Some of the University of Sydney’s more than 70 research centers are the Brain and Mind Centre, the China Studies Centre and the Centre for Carbon, Water and Food. The school has student exchange agreements with roughly 300 universities located all over the world, including the University of British Columbia in Canada, Fudan University in China and Uppsala University in Sweden.",Australia,AUS,University of Sydney,"51,530","27,129","2,078",549,"8,417","11,146",799,"1,561","9,628","6,526",372,29.0,48.0,18.0,20.0,82.0,146.0,51.0,55.0,119.0,29.0,25.0,122.0,100.0,29.0,27.0,12.0,7.0,95.0,36.0,171.0,68.0,109.0,41.0,153.0,58.0,54.0,99.0,247.0,nan,32.0,98.0,141.0,36.0,26.0,143.0,36.0,127.0,158.0,72.0,nan,45.0,27.0,73.0,17.0,87.0,58.0,105.0,42.0,160.0,47.0,nan,nan,nan,97.0,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Sydney,University of Sydney
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of szczecin,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,984",22.8,N/A,,Poland,POL,University of Szczecin,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1984.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,610.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Aleja Papieża Jana Pawła,University of Szczecin
602.0,597,570,Hungary,L,FC,HI,Private not for Profit,26.2,484,22.7,583,41.9,482,8.9,801+,15.4,801+,56.4,368,60.6,336,75.3,438,29.0,574,69.4,323=,28.3,university of szeged,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Europe,817,44.4,N/A,,Hungary,HUN,University of Szeged,"21,326","3,959","1,622",103,"2,257","1,563",226,315,"3,973","1,986",250,817.0,nan,nan,nan,422.0,nan,nan,nan,712.0,628.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,368.0,nan,nan,297.0,715.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,291.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Szeged,University of Szeged
580.0,578,552,Iran (Islamic Republic of),L,CO,VH,Public,9.7,701+,11.2,701+,2.9,801+,91.7,94,1.7,801+,25.4,655,24.4,697,76.9,408,5.1,801+,29.6,801+,29,university of tabriz,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Asia,584,49.9,N/A,,Iran,IRN,University of Tabriz,"21,199","3,404",897,4,"1,605","3,351",360,140,"2,650","3,303",880,584.0,172.0,nan,nan,480.0,nan,nan,nan,188.0,nan,559.0,nan,nan,nan,nan,242.0,nan,110.0,140.0,177.0,313.0,34.0,nan,466.0,nan,nan,486.0,360.0,nan,nan,nan,nan,nan,nan,nan,nan,364.0,740.0,307.0,51.0,nan,nan,nan,nan,nan,nan,129.0,131.0,138.0,90.0,41.0,nan,nan,nan,162.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Tabriz,University of Tabriz
1179.0,1001-1200,1001-1200,Saudi Arabia,L,FC,HI,Public,8.8,701+,3.5,701+,27.3,693,6.7,801+,93.7,197,5.5,801+,9.9,801+,42.7,801+,2.8,801+,34.7,801+,-,university of tabuk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Asia,743,46.1,N/A,,Saudi Arabia,SAU,University of Tabuk,"21,952","1,121","1,293",637,"5,888",454,nan,13,"6,446",691,nan,743.0,nan,nan,nan,nan,nan,nan,nan,590.0,nan,768.0,nan,nan,nan,nan,571.0,nan,nan,613.0,nan,nan,nan,nan,nan,nan,nan,660.0,195.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,377.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,233.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Tabuk,University of Tabuk
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of tampa,regional-universities-south,FL,33606.0,True,private,https://www.usnews.com/dims4/USNEWS/1b696a5/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2F6b%2Fe3e5e38d37ebd592f4c54231acd89f%2FHeroImage1400x500.jpg,14,23.0,49.0,41.0,34408.0,3.6,nan,nan,10111,2.7,1120.0,40958.0,1120-1290,23-27,"University of Tampa is a private institution that was founded in 1931. It has a total undergraduate enrollment of 10,111 (fall 2023), its setting is urban, and the campus size is 110 acres. It utilizes a semester-based academic calendar. University of Tampa's ranking in the 2025 edition of Best Colleges is Regional Universities South, #14. Its tuition and fees are $34,408.",south,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Tampa,University of Tampa
364.0,362,358,Estonia,M,FC,VH,Public,28.6,437,23.7,567,94.6,79,19.1,728,62.1,374,20.8,712,26.9,654,89.0,186,89.2,112,64.2,417=,40.9,university of tartu,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Europe,236,61.6,N/A,,Estonia,EST,University of Tartu,"9,769","1,273","1,095",126,"1,343","1,501",135,907,"2,576","1,913",195,236.0,nan,nan,nan,230.0,nan,nan,nan,1045.0,333.0,289.0,nan,87.0,nan,nan,nan,nan,nan,nan,nan,215.0,nan,nan,310.0,nan,nan,991.0,nan,nan,nan,101.0,nan,nan,nan,nan,nan,nan,608.0,147.0,nan,251.0,nan,nan,336.0,nan,nan,nan,nan,nan,nan,nan,92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Tartu,University of Tartu
315.0,314,293,Australia,M,CO,VH,Public,22.5,556,12.2,701+,34.3,572,72.8,192,87.1,244,91.7,152,92.3,129,80.4,348,25.0,640,84.0,124=,44.3,university of tasmania,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Oceania,281,59.3,N/A,,Australia,AUS,University of Tasmania,"13,316","4,173",765,285,"2,535","1,035",232,304,"3,641","1,011",131,281.0,216.0,nan,nan,334.0,nan,nan,nan,1053.0,472.0,662.0,nan,58.0,nan,nan,nan,nan,nan,749.0,nan,111.0,nan,nan,75.0,nan,nan,nan,nan,61.0,nan,nan,nan,360.0,nan,nan,nan,nan,nan,37.0,nan,371.0,279.0,nan,384.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,22.0,21.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Hobart,University of Tasmania
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of technology iraq,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,402",33.9,N/A,,Iraq,IRQ,University of Technology- Iraq,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1402.0,nan,nan,nan,nan,nan,nan,nan,934.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,500.0,nan,nan,nan,nan,nan,nan,nan,946.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,514.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Baghdad,University of Technology- Iraq
96.0,96,88,Australia,L,CO,VH,Public,58.7,180,66.7,159,11.8,801+,99.3,33,97.6,146,91.7,151,92.3,128,89.7,177,52.3,323,92.0,47,69.9,university of technology sydney,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Oceania,83,72.3,N/A,,Australia,AUS,University of Technology Sydney,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,83.0,nan,5.0,166.0,155.0,88.0,nan,nan,233.0,280.0,17.0,89.0,nan,75.0,66.0,9.0,nan,30.0,19.0,51.0,70.0,nan,nan,244.0,nan,nan,85.0,nan,nan,215.0,nan,92.0,251.0,393.0,nan,146.0,88.0,413.0,381.0,nan,388.0,148.0,nan,142.0,nan,nan,67.0,9.0,14.0,10.0,4.0,nan,nan,nan,nan,nan,nan,6.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Ultimo,University of Technology Sydney
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of teesside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"1,484",32.4,N/A,,United Kingdom,GBR,University of Teesside,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1484.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,993.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,497.0,83.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Middlesbrough,University of Teesside
322.0,322,368,Iran (Islamic Republic of),XL,CO,VH,Public,31.0,394,41.8,322,4.2,801+,91.1,97,2.5,801+,3.3,801+,2.7,801+,86.8,223,58.1,284,45.5,801+,43.3,university of tehran,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Asia,281,59.3,N/A,,Iran,IRN,University of Tehran,"55,821","1,189","2,158",14,"3,605","6,926","1,220",13,"4,073","8,169","2,671",281.0,50.0,80.0,nan,170.0,111.0,nan,nan,175.0,640.0,121.0,nan,nan,nan,nan,165.0,nan,41.0,42.0,110.0,262.0,60.0,nan,273.0,nan,nan,137.0,nan,nan,nan,362.0,273.0,499.0,nan,nan,26.0,240.0,647.0,88.0,7.0,nan,nan,nan,285.0,nan,nan,131.0,72.0,13.0,52.0,26.0,nan,nan,nan,62.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Tehran,University of Tehran
608.0,607,481,United States of America,XL,FC,VH,Public,14.3,701+,11.7,701+,12.9,801+,69.3,220,6.9,801+,4.6,801+,9.8,801+,68.6,557,25.2,636,54.8,606=,28,university of tennessee,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Americas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,University of Tennessee
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of tennessee at chattanooga,national-universities,TN,37403.0,True,public,https://www.usnews.com/dims4/USNEWS/fea642d/17177859217/thumbnail/420x420/quality/85/?url=https%3A%2F%2Fwww.usnews.com%2Fcmsmedia%2Fa5%2F61%2F06c369584fc49b09dc8c47e28001%2Fcampus-overhead.jpg,315,20.0,nan,77.0,18512.0,3.6,< 2.0,nan,9982,2.7,1005.0,nan,1005-1185,20-25,"University of Tennessee at Chattanooga is a public institution that was founded in 1886. It has a total undergraduate enrollment of 9,982 (fall 2023), and the campus size is 442 acres.  University of Tennessee at Chattanooga's ranking in the 2025 edition of Best Colleges is National Universities, #315. Its in-state tuition and fees are $10,448; out-of-state tuition and fees are $18,512.",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Chattanooga,University of Tennessee at Chattanooga
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of tennessee health science center,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,572,50.1,N/A,,United States,USA,University of Tennessee Health Science Center,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,572.0,nan,nan,nan,526.0,nan,nan,nan,nan,349.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,243.0,nan,261.0,109.0,nan,263.0,nan,nan,nan,nan,nan,435.0,nan,nan,nan,118.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Memphis,University of Tennessee Health Science Center
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of tennessee health sciences center,special-focus-research,TN,38163.0,True,public,nan,,nan,nan,nan,nan,nan,nan,nan,295,nan,nan,nan,nan,nan,University of Tennessee Health Sciences Center is a public institution.    ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Memphis,University of Tennessee Health Sciences Center
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of tennessee knoxville,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,281,59.3,N/A,,United States,USA,University of Tennessee Knoxville,"31,306","1,141","1,760",294,"5,747","1,871",633,331,"8,894","1,755",749,281.0,205.0,nan,nan,304.0,160.0,nan,nan,198.0,nan,418.0,167.0,184.0,191.0,nan,215.0,nan,163.0,181.0,189.0,338.0,184.0,nan,288.0,nan,nan,65.0,268.0,nan,213.0,nan,93.0,nan,nan,nan,nan,159.0,201.0,167.0,81.0,500.0,421.0,nan,275.0,nan,nan,203.0,127.0,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Knoxville,University of Tennessee Knoxville
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,university of tennessee southern,regional-colleges-south,TN,38478.0,True,public,nan,41,19.0,nan,83.0,nan,3.5,nan,nan,946,nan,995.0,nan,995-1150,19-23,"University of Tennessee Southern is a public institution that was founded in 1870. It has a total undergraduate enrollment of 946 (fall 2023), its setting is rural, and the campus size is 51 acres. It utilizes a semester-based academic calendar. University of Tennessee Southern's ranking in the 2025 edition of Best Colleges is Regional Colleges South, #41. ",south,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Pulaski,University of Tennessee Southern
